price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15
198900.0,2.0,1.0,1210.0,18700.0,1.0,0.0,0.0,4.0,7.0,1210.0,0.0,1940.0,0.0,2250.0,10048.0
1085000.0,4.0,3.25,3740.0,12080.0,1.0,0.0,0.0,3.0,10.0,2000.0,1740.0,1988.0,0.0,4210.0,15277.0
500000.0,3.0,3.5,2150.0,4368.0,2.0,0.0,0.0,3.0,8.0,1610.0,540.0,1998.0,0.0,2390.0,16630.0
575000.0,4.0,1.75,2440.0,8100.0,1.0,0.0,0.0,4.0,9.0,1620.0,820.0,1960.0,0.0,2030.0,8100.0
324950.0,2.0,1.5,1230.0,1516.0,3.0,0.0,0.0,3.0,8.0,1230.0,0.0,2000.0,0.0,1352.0,1411.0
259000.0,3.0,2.5,2740.0,7980.0,2.0,0.0,0.0,4.0,7.0,2740.0,0.0,1964.0,0.0,1470.0,8611.0
551000.0,2.0,2.0,2260.0,9604.0,1.0,0.0,0.0,3.0,9.0,2260.0,0.0,1990.0,0.0,2260.0,10747.0
488000.0,2.0,1.5,1000.0,5125.0,1.0,0.0,0.0,3.0,7.0,1000.0,0.0,1942.0,1968.0,1090.0,5100.0
635000.0,4.0,2.25,2350.0,46173.0,2.0,0.0,0.0,4.0,8.0,2350.0,0.0,1980.0,0.0,2390.0,36567.0
395000.0,3.0,2.5,2300.0,8938.0,2.0,0.0,0.0,3.0,9.0,2300.0,0.0,1989.0,0.0,2570.0,9694.0
370000.0,3.0,1.0,1440.0,8287.0,1.5,0.0,0.0,4.0,7.0,1440.0,0.0,1928.0,0.0,1330.0,8285.0
675000.0,4.0,3.0,2780.0,5000.0,1.5,0.0,0.0,5.0,7.0,1710.0,1070.0,1919.0,0.0,1150.0,5000.0
402000.0,3.0,1.0,1200.0,6825.0,1.0,0.0,0.0,3.0,7.0,1200.0,0.0,1954.0,2013.0,1470.0,8100.0
825000.0,3.0,2.75,3040.0,24192.0,2.0,0.0,0.0,4.0,10.0,3040.0,0.0,1987.0,0.0,2770.0,5728.0
579000.0,3.0,2.75,2660.0,223027.0,1.0,0.0,0.0,3.0,8.0,1330.0,1330.0,1962.0,2015.0,1560.0,222591.0
455000.0,5.0,2.0,1510.0,3000.0,2.0,0.0,0.0,3.0,6.0,1510.0,0.0,1983.0,0.0,1610.0,3600.0
265000.0,3.0,2.5,1780.0,6527.0,2.0,0.0,0.0,3.0,8.0,1780.0,0.0,1989.0,0.0,2040.0,8840.0
713500.0,5.0,2.75,2920.0,9163.0,1.0,0.0,0.0,4.0,8.0,1520.0,1400.0,1976.0,0.0,2250.0,9163.0
240000.0,3.0,1.0,1550.0,12670.0,1.0,0.0,0.0,4.0,7.0,1550.0,0.0,1962.0,0.0,1550.0,8880.0
570000.0,4.0,3.0,2710.0,217800.0,2.5,0.0,0.0,3.0,9.0,2710.0,0.0,2006.0,0.0,2710.0,217800.0
243800.0,3.0,1.0,1140.0,27760.0,1.0,0.0,0.0,4.0,6.0,1140.0,0.0,1981.0,0.0,1690.0,87300.0
543000.0,2.0,1.0,940.0,3864.0,1.0,0.0,0.0,4.0,8.0,940.0,0.0,1918.0,0.0,1440.0,3956.0
1010000.0,3.0,2.25,2160.0,7500.0,2.0,0.0,0.0,3.0,10.0,2160.0,0.0,1982.0,0.0,1550.0,3839.0
625000.0,4.0,2.25,2470.0,17008.0,2.0,0.0,0.0,4.0,8.0,2470.0,0.0,1979.0,0.0,2470.0,31798.0
459950.0,4.0,2.5,2800.0,6567.0,2.0,0.0,0.0,3.0,9.0,2800.0,0.0,2006.0,0.0,3400.0,5900.0
370000.0,4.0,2.75,2420.0,39704.0,1.0,0.0,0.0,3.0,9.0,2420.0,0.0,1985.0,0.0,2760.0,36303.0
150000.0,4.0,2.0,1460.0,7254.0,1.0,0.0,0.0,3.0,6.0,1460.0,0.0,1959.0,0.0,1460.0,7236.0
683500.0,3.0,1.5,1820.0,5756.0,1.5,0.0,0.0,3.0,7.0,1640.0,180.0,1946.0,0.0,1760.0,6169.0
499950.0,3.0,2.5,1520.0,2208.0,2.0,0.0,0.0,3.0,8.0,1040.0,480.0,2007.0,0.0,1610.0,1618.0
255000.0,2.0,1.0,1320.0,9967.0,1.0,0.0,0.0,3.0,6.0,940.0,380.0,1919.0,0.0,1970.0,7587.0
279000.0,3.0,2.5,1920.0,7779.0,2.0,0.0,0.0,3.0,7.0,1920.0,0.0,1989.0,0.0,1960.0,7536.0
910000.0,5.0,3.0,2640.0,5096.0,2.0,0.0,0.0,3.0,10.0,2640.0,0.0,2009.0,0.0,1610.0,5217.0
699000.0,4.0,2.5,2650.0,7945.0,2.0,0.0,0.0,3.0,9.0,2650.0,0.0,2006.0,0.0,1200.0,7920.0
1651000.0,4.0,3.25,3640.0,13530.0,1.0,0.0,0.0,3.0,9.0,2570.0,1070.0,1924.0,2000.0,2760.0,15000.0
248000.0,3.0,1.0,1420.0,8800.0,1.0,0.0,0.0,4.0,6.0,1090.0,330.0,1981.0,0.0,1480.0,8000.0
429000.0,3.0,1.0,1540.0,37950.0,1.0,0.0,0.0,4.0,7.0,1090.0,450.0,1959.0,0.0,1820.0,24375.0
685000.0,4.0,1.0,1550.0,15239.0,1.5,1.0,4.0,3.0,6.0,1370.0,180.0,1930.0,0.0,1790.0,22047.0
316000.0,2.0,1.0,730.0,5040.0,1.0,0.0,0.0,3.0,6.0,730.0,0.0,1927.0,0.0,790.0,5040.0
410000.0,2.0,1.0,2020.0,7540.0,1.0,0.0,0.0,3.0,7.0,1010.0,1010.0,1921.0,0.0,1270.0,4652.0
299000.0,3.0,1.0,1200.0,15843.0,1.0,0.0,2.0,3.0,7.0,1200.0,0.0,1955.0,0.0,1410.0,15843.0
559000.0,2.0,1.0,1240.0,6400.0,1.0,0.0,1.0,4.0,7.0,1060.0,180.0,1938.0,0.0,1240.0,6400.0
575000.0,3.0,2.25,2680.0,100188.0,2.0,0.0,0.0,4.0,8.0,1580.0,1100.0,1978.0,0.0,2540.0,60548.0
602000.0,3.0,2.5,1640.0,3804.0,2.0,0.0,0.0,3.0,8.0,1640.0,0.0,1998.0,0.0,1440.0,3230.0
492000.0,4.0,2.0,1640.0,5000.0,2.0,0.0,0.0,3.0,7.0,1640.0,0.0,1907.0,1983.0,1240.0,5000.0
293500.0,3.0,2.5,1610.0,5024.0,2.0,0.0,0.0,3.0,7.0,1610.0,0.0,2004.0,0.0,1790.0,3717.0
481000.0,3.0,2.75,2290.0,14810.0,1.0,0.0,0.0,5.0,7.0,1400.0,890.0,1967.0,0.0,2540.0,8640.0
311100.0,4.0,2.25,2130.0,8078.0,1.0,0.0,0.0,4.0,7.0,1380.0,750.0,1977.0,0.0,2300.0,8112.0
375000.0,3.0,1.75,2140.0,13598.0,1.5,0.0,0.0,4.0,7.0,1620.0,520.0,1970.0,0.0,930.0,10150.0
1075000.0,3.0,3.0,4020.0,435600.0,1.5,0.0,2.0,3.0,10.0,4020.0,0.0,1999.0,0.0,2590.0,283140.0
500000.0,5.0,2.5,2030.0,8400.0,1.0,0.0,0.0,3.0,7.0,1330.0,700.0,1968.0,0.0,1920.0,8400.0
553000.0,3.0,1.0,1380.0,6250.0,1.0,0.0,0.0,4.0,7.0,1380.0,0.0,1918.0,0.0,2270.0,6250.0
760000.0,3.0,2.0,1780.0,1750.0,1.0,0.0,2.0,3.0,8.0,1400.0,380.0,1927.0,2014.0,1780.0,3750.0
589500.0,4.0,1.5,1440.0,3200.0,1.0,0.0,1.0,4.0,7.0,960.0,480.0,1960.0,0.0,1650.0,6400.0
840000.0,5.0,2.75,2790.0,20824.0,1.0,0.0,0.0,3.0,9.0,1680.0,1110.0,1959.0,0.0,2380.0,10465.0
2546000.0,4.0,3.0,4190.0,8805.0,2.5,0.0,2.0,5.0,9.0,3490.0,700.0,1928.0,0.0,3780.0,8558.0
1275000.0,3.0,2.5,3870.0,46609.0,2.0,0.0,3.0,3.0,9.0,3870.0,0.0,1997.0,0.0,4030.0,17880.0
260000.0,3.0,2.5,1850.0,7875.0,1.0,0.0,0.0,3.0,7.0,1250.0,600.0,1968.0,0.0,1930.0,8062.0
430000.0,3.0,2.25,1550.0,1469.0,3.0,0.0,0.0,3.0,8.0,1550.0,0.0,2004.0,0.0,1520.0,1465.0
781000.0,3.0,2.5,1920.0,1896.0,3.0,0.0,3.0,3.0,8.0,1920.0,0.0,2000.0,0.0,1670.0,2994.0
280000.0,2.0,1.0,790.0,13170.0,1.0,0.0,0.0,3.0,6.0,790.0,0.0,1947.0,0.0,970.0,12700.0
392000.0,5.0,2.25,3740.0,32481.0,1.5,0.0,0.0,3.0,8.0,2240.0,1500.0,1958.0,0.0,2040.0,11398.0
466200.0,3.0,1.5,1340.0,8856.0,1.0,0.0,0.0,4.0,7.0,1340.0,0.0,1959.0,0.0,1850.0,8740.0
641000.0,3.0,1.75,1620.0,3975.0,1.0,0.0,0.0,5.0,7.0,940.0,680.0,1926.0,0.0,1320.0,3922.0
350000.0,3.0,1.0,1680.0,8010.0,1.0,0.0,0.0,3.0,7.0,840.0,840.0,1951.0,0.0,1890.0,8778.0
450000.0,3.0,2.0,1610.0,4364.0,2.0,0.0,0.0,3.0,8.0,1610.0,0.0,1996.0,0.0,2010.0,4364.0
1800000.0,4.0,3.5,4460.0,16953.0,1.0,0.0,0.0,3.0,9.0,2550.0,1910.0,1962.0,1994.0,1980.0,13370.0
185000.0,3.0,1.5,1200.0,1848.0,2.0,0.0,0.0,3.0,8.0,1200.0,0.0,1966.0,0.0,1270.0,1848.0
290000.0,2.0,1.0,1250.0,12507.0,1.0,0.0,0.0,5.0,7.0,1250.0,0.0,1958.0,0.0,1250.0,12498.0
964000.0,3.0,2.5,3630.0,9475.0,2.0,0.0,0.0,3.0,11.0,3630.0,0.0,1999.0,0.0,3250.0,11605.0
2000000.0,4.0,3.0,4260.0,18000.0,2.0,0.0,2.0,3.0,11.0,4260.0,0.0,2000.0,0.0,3540.0,17015.0
545000.0,3.0,2.5,2180.0,15693.0,1.0,0.0,0.0,4.0,8.0,1850.0,330.0,1979.0,0.0,2270.0,24000.0
609950.0,3.0,2.25,1760.0,10350.0,1.0,0.0,0.0,4.0,7.0,1330.0,430.0,1979.0,0.0,2210.0,11337.0
605000.0,4.0,2.0,1820.0,7626.0,1.0,0.0,0.0,5.0,7.0,990.0,830.0,1941.0,0.0,1390.0,5904.0
550000.0,4.0,2.5,2120.0,9163.0,1.0,0.0,0.0,4.0,8.0,1450.0,670.0,1961.0,0.0,2120.0,9166.0
905000.0,4.0,2.75,2730.0,4268.0,2.0,0.0,1.0,3.0,9.0,2730.0,0.0,2009.0,0.0,2340.0,5000.0
384200.0,3.0,2.5,2430.0,7613.0,2.0,0.0,0.0,4.0,8.0,2430.0,0.0,1986.0,0.0,2440.0,8342.0
370000.0,3.0,1.0,1170.0,1105.0,1.0,0.0,0.0,3.0,7.0,1170.0,0.0,1965.0,0.0,1380.0,1399.0
717500.0,3.0,1.0,2090.0,4000.0,1.5,0.0,2.0,3.0,8.0,1890.0,200.0,1931.0,0.0,2090.0,4000.0
1999000.0,4.0,3.25,3910.0,7500.0,2.0,0.0,2.0,4.0,11.0,2550.0,1360.0,1933.0,0.0,3070.0,7500.0
365500.0,2.0,1.0,1140.0,15624.0,1.0,0.0,0.0,4.0,6.0,1140.0,0.0,1909.0,0.0,2110.0,15493.0
580000.0,2.0,1.5,1460.0,5700.0,1.5,0.0,0.0,3.0,7.0,1460.0,0.0,1912.0,0.0,1780.0,3800.0
415000.0,4.0,1.5,2700.0,14760.0,1.5,0.0,0.0,5.0,9.0,2700.0,0.0,1940.0,0.0,1670.0,7200.0
272000.0,2.0,1.0,670.0,6300.0,1.0,0.0,0.0,4.0,6.0,670.0,0.0,1942.0,0.0,740.0,6300.0
600000.0,3.0,1.75,1880.0,6360.0,1.0,0.0,0.0,4.0,7.0,1040.0,840.0,1945.0,0.0,1770.0,6175.0
744000.0,4.0,3.0,1980.0,5352.0,2.5,0.0,0.0,3.0,8.0,1980.0,0.0,1941.0,2005.0,1680.0,5352.0
830000.0,3.0,3.0,2080.0,10521.0,1.5,0.0,0.0,3.0,9.0,2080.0,0.0,2004.0,0.0,3730.0,11840.0
322000.0,3.0,3.25,1380.0,1225.0,3.0,0.0,0.0,3.0,7.0,1380.0,0.0,2000.0,0.0,1380.0,1704.0
270000.0,3.0,2.5,1808.0,19200.0,1.0,0.0,0.0,3.0,8.0,1808.0,0.0,2005.0,0.0,1450.0,14400.0
272450.0,3.0,1.0,1350.0,7973.0,1.5,0.0,0.0,3.0,7.0,1350.0,0.0,1954.0,0.0,1310.0,7491.0
605000.0,3.0,3.0,1760.0,2114.0,2.0,0.0,0.0,3.0,7.0,1400.0,360.0,2008.0,0.0,1300.0,1500.0
510000.0,3.0,1.75,1950.0,8325.0,1.0,0.0,0.0,4.0,7.0,1950.0,0.0,1962.0,0.0,1950.0,8325.0
1125000.0,4.0,3.5,3170.0,4000.0,2.0,0.0,0.0,3.0,10.0,2340.0,830.0,1999.0,0.0,1770.0,4000.0
1688000.0,4.0,2.5,3000.0,7500.0,2.0,0.0,0.0,3.0,9.0,3000.0,0.0,1937.0,1994.0,2580.0,5000.0
162000.0,4.0,1.0,1460.0,16638.0,1.0,0.0,0.0,4.0,6.0,1460.0,0.0,1975.0,0.0,1460.0,16638.0
337500.0,3.0,1.75,1350.0,5850.0,1.0,0.0,0.0,4.0,7.0,1050.0,300.0,1973.0,0.0,1710.0,7757.0
312000.0,3.0,2.25,1470.0,7857.0,1.0,0.0,0.0,4.0,7.0,1180.0,290.0,1973.0,0.0,1900.0,7600.0
740000.0,4.0,3.0,3350.0,199253.0,2.0,0.0,0.0,3.0,10.0,3350.0,0.0,2004.0,0.0,3350.0,183897.0
700000.0,4.0,3.0,3350.0,199253.0,2.0,0.0,0.0,3.0,10.0,3350.0,0.0,2004.0,0.0,3350.0,183897.0
328000.0,4.0,1.0,1360.0,8136.0,1.0,0.0,0.0,3.0,7.0,1360.0,0.0,1948.0,0.0,1570.0,8132.0
241000.0,3.0,1.0,1020.0,7538.0,1.0,0.0,0.0,3.0,7.0,1020.0,0.0,1981.0,0.0,1650.0,7201.0
265000.0,3.0,2.25,1840.0,6750.0,1.0,0.0,0.0,4.0,7.0,1270.0,570.0,1980.0,0.0,1750.0,7004.0
246000.0,5.0,1.75,2030.0,10200.0,1.0,0.0,0.0,4.0,7.0,2030.0,0.0,1958.0,0.0,1760.0,11550.0
271000.0,4.0,1.75,1490.0,9112.0,1.0,0.0,0.0,3.0,6.0,970.0,520.0,1940.0,0.0,1650.0,8411.0
270000.0,2.0,1.0,2060.0,8398.0,1.0,0.0,0.0,3.0,7.0,1260.0,800.0,1962.0,0.0,1690.0,13495.0
395000.0,4.0,2.0,2240.0,7085.0,1.5,0.0,0.0,3.0,7.0,2240.0,0.0,1944.0,1992.0,1440.0,7085.0
340000.0,3.0,2.0,1460.0,5715.0,1.0,0.0,0.0,3.0,7.0,1460.0,0.0,1957.0,2014.0,1400.0,5715.0
340000.0,3.0,1.75,2140.0,13260.0,1.0,0.0,0.0,3.0,7.0,1240.0,900.0,1948.0,0.0,1640.0,13260.0
335000.0,2.0,2.25,1420.0,1246.0,2.0,0.0,0.0,3.0,8.0,1420.0,0.0,2007.0,0.0,1420.0,1826.0
435000.0,2.0,1.0,1060.0,3036.0,1.5,0.0,0.0,4.0,6.0,1060.0,0.0,1943.0,0.0,1730.0,5535.0
527950.0,4.0,1.75,1760.0,3600.0,1.0,0.0,0.0,5.0,7.0,880.0,880.0,1926.0,0.0,1500.0,5580.0
600000.0,2.0,2.25,2320.0,18919.0,2.0,1.0,4.0,4.0,8.0,2320.0,0.0,1976.0,0.0,1610.0,18919.0
667000.0,3.0,1.75,1770.0,3880.0,1.0,0.0,0.0,3.0,8.0,1300.0,470.0,1963.0,0.0,1430.0,3880.0
1148000.0,10.0,5.25,4590.0,10920.0,1.0,0.0,2.0,3.0,9.0,2500.0,2090.0,2008.0,0.0,2730.0,10400.0
417000.0,3.0,2.5,2040.0,11211.0,2.0,0.0,0.0,3.0,8.0,2040.0,0.0,2000.0,0.0,1830.0,11964.0
451000.0,4.0,1.75,1260.0,7250.0,1.0,0.0,0.0,3.0,6.0,1260.0,0.0,1943.0,0.0,1880.0,7250.0
580000.0,2.0,1.0,1650.0,9780.0,1.0,0.0,0.0,3.0,7.0,950.0,700.0,1943.0,0.0,1650.0,5458.0
570000.0,4.0,2.25,2380.0,36446.0,2.0,0.0,0.0,4.0,8.0,2380.0,0.0,1977.0,0.0,2790.0,40005.0
750000.0,5.0,3.25,2750.0,7500.0,2.0,0.0,1.0,3.0,7.0,2150.0,600.0,1937.0,1997.0,2750.0,7500.0
685000.0,3.0,2.5,2810.0,7700.0,2.0,0.0,0.0,3.0,9.0,2810.0,0.0,2001.0,0.0,2910.0,8250.0
275000.0,3.0,2.0,1340.0,9764.0,1.0,0.0,0.0,3.0,7.0,1340.0,0.0,1944.0,0.0,1310.0,9764.0
739888.0,3.0,2.5,2420.0,43177.0,2.0,0.0,4.0,4.0,8.0,1690.0,730.0,1989.0,0.0,3740.0,8717.0
715000.0,2.0,2.5,2160.0,5581.0,1.0,0.0,0.0,3.0,8.0,2160.0,0.0,2002.0,0.0,2315.0,5652.0
800000.0,4.0,2.0,2450.0,4400.0,1.0,0.0,0.0,3.0,7.0,1450.0,1000.0,1913.0,1980.0,1890.0,1386.0
350000.0,3.0,1.5,1870.0,9000.0,1.0,0.0,0.0,3.0,7.0,1120.0,750.0,1923.0,0.0,1850.0,6000.0
220000.0,3.0,1.0,1000.0,223462.0,1.0,0.0,2.0,4.0,6.0,1000.0,0.0,1933.0,0.0,1710.0,105850.0
452500.0,3.0,2.5,2240.0,7791.0,2.0,0.0,0.0,3.0,7.0,2240.0,0.0,2002.0,0.0,2480.0,5018.0
280000.0,4.0,2.5,2200.0,5893.0,2.0,0.0,0.0,3.0,7.0,2200.0,0.0,2008.0,0.0,2200.0,5757.0
248000.0,1.0,1.0,790.0,12000.0,1.0,0.0,0.0,3.0,6.0,790.0,0.0,1918.0,0.0,1900.0,6000.0
305000.0,2.0,1.0,890.0,7200.0,1.0,0.0,0.0,3.0,7.0,740.0,150.0,1949.0,0.0,1290.0,7200.0
435010.0,3.0,1.0,1270.0,4000.0,1.0,0.0,0.0,3.0,7.0,1120.0,150.0,1954.0,0.0,1220.0,4600.0
678100.0,3.0,1.75,1850.0,2860.0,1.5,0.0,0.0,5.0,8.0,1210.0,640.0,1931.0,0.0,1660.0,3120.0
325000.0,3.0,2.25,1352.0,1694.0,3.0,0.0,0.0,3.0,8.0,1352.0,0.0,2007.0,0.0,1439.0,1387.0
529950.0,3.0,2.0,1540.0,8400.0,1.0,0.0,0.0,3.0,7.0,1180.0,360.0,1968.0,0.0,1550.0,8760.0
440000.0,3.0,1.75,1640.0,8529.0,1.0,0.0,0.0,5.0,7.0,1640.0,0.0,1951.0,0.0,1730.0,7769.0
585000.0,3.0,1.0,1350.0,4800.0,1.5,0.0,0.0,3.0,7.0,1350.0,0.0,1928.0,0.0,1360.0,4800.0
462608.0,3.0,2.5,2010.0,2778.0,2.0,0.0,0.0,3.0,8.0,1390.0,620.0,2014.0,0.0,1540.0,1689.0
350500.0,3.0,1.75,2080.0,5200.0,1.0,0.0,0.0,3.0,7.0,1040.0,1040.0,1974.0,0.0,1410.0,6550.0
210000.0,3.0,1.0,1040.0,8125.0,1.0,0.0,0.0,3.0,7.0,1040.0,0.0,1956.0,0.0,1200.0,9375.0
510000.0,3.0,2.5,1890.0,5929.0,2.0,0.0,0.0,3.0,8.0,1890.0,0.0,1993.0,0.0,2060.0,5775.0
280000.0,3.0,2.25,1810.0,7630.0,1.0,0.0,0.0,4.0,7.0,1810.0,0.0,1959.0,0.0,1830.0,7594.0
385000.0,3.0,1.75,1930.0,14389.0,1.0,0.0,0.0,3.0,7.0,1130.0,800.0,1963.0,1998.0,1730.0,14378.0
349000.0,3.0,1.0,1010.0,8184.0,1.0,0.0,0.0,4.0,6.0,1010.0,0.0,1947.0,0.0,1010.0,8184.0
252000.0,3.0,2.25,1740.0,10836.0,1.0,0.0,0.0,3.0,7.0,910.0,830.0,1981.0,0.0,2090.0,7500.0
1100000.0,4.0,2.5,2910.0,8881.0,2.0,0.0,1.0,3.0,10.0,1940.0,970.0,1932.0,0.0,2540.0,5250.0
375000.0,3.0,2.25,1330.0,8004.0,2.0,0.0,0.0,3.0,7.0,1330.0,0.0,1985.0,0.0,1300.0,7971.0
336000.0,4.0,2.25,2210.0,11700.0,2.0,0.0,0.0,4.0,8.0,2210.0,0.0,1967.0,0.0,2040.0,9000.0
732000.0,3.0,3.75,2670.0,6517.0,2.5,0.0,4.0,4.0,8.0,2020.0,650.0,1977.0,0.0,2010.0,6073.0
200000.0,2.0,1.0,1000.0,6227.0,1.0,0.0,0.0,3.0,6.0,1000.0,0.0,1949.0,0.0,1240.0,6250.0
681716.0,4.0,2.5,3150.0,7277.0,2.0,0.0,0.0,3.0,9.0,3150.0,0.0,2006.0,0.0,3030.0,8643.0
235000.0,3.0,1.75,1520.0,12246.0,1.0,0.0,0.0,4.0,6.0,1520.0,0.0,1971.0,0.0,1460.0,12246.0
257500.0,3.0,1.0,1690.0,13825.0,1.0,0.0,0.0,3.0,7.0,1210.0,480.0,1955.0,0.0,1190.0,9450.0
315000.0,3.0,1.0,1070.0,9497.0,1.0,0.0,0.0,3.0,7.0,1070.0,0.0,1955.0,0.0,1710.0,9561.0
299950.0,3.0,1.0,910.0,8000.0,1.0,0.0,0.0,4.0,6.0,740.0,170.0,1950.0,0.0,2090.0,9007.0
530000.0,4.0,2.25,2130.0,8640.0,1.0,0.0,0.0,3.0,7.0,1430.0,700.0,1969.0,0.0,2120.0,8826.0
766500.0,2.0,1.75,2230.0,6930.0,1.0,0.0,0.0,4.0,8.0,1530.0,700.0,1947.0,0.0,1970.0,6930.0
860000.0,4.0,2.5,3560.0,11119.0,1.0,0.0,2.0,3.0,10.0,2290.0,1270.0,1986.0,0.0,3290.0,11385.0
690000.0,3.0,2.5,2590.0,4961.0,2.0,0.0,0.0,3.0,9.0,2590.0,0.0,1944.0,2007.0,1230.0,4961.0
551000.0,4.0,1.75,2040.0,6348.0,1.0,0.0,0.0,3.0,7.0,1020.0,1020.0,1962.0,0.0,1770.0,5047.0
530000.0,3.0,2.75,2100.0,20150.0,1.0,0.0,0.0,4.0,7.0,2100.0,0.0,1955.0,0.0,2100.0,15500.0
568000.0,3.0,1.0,1340.0,7260.0,1.5,0.0,0.0,3.0,7.0,1340.0,0.0,1953.0,0.0,1830.0,6822.0
749950.0,3.0,2.5,2770.0,10773.0,2.0,0.0,2.0,3.0,9.0,2770.0,0.0,1992.0,0.0,2530.0,10423.0
535000.0,3.0,2.5,2400.0,12546.0,1.0,0.0,0.0,3.0,9.0,2400.0,0.0,1983.0,0.0,2940.0,12150.0
234300.0,3.0,1.0,1140.0,9779.0,1.0,0.0,0.0,3.0,7.0,1140.0,0.0,1963.0,0.0,1520.0,9814.0
190000.0,2.0,1.0,930.0,11450.0,1.0,0.0,0.0,3.0,6.0,930.0,0.0,1946.0,0.0,1150.0,11450.0
525000.0,4.0,1.75,1820.0,6600.0,1.0,0.0,0.0,5.0,7.0,1820.0,0.0,1960.0,0.0,1430.0,8800.0
610000.0,4.0,1.0,1390.0,3708.0,1.5,0.0,0.0,4.0,7.0,1390.0,0.0,1926.0,0.0,1430.0,3708.0
520000.0,3.0,2.5,1480.0,1165.0,3.0,0.0,0.0,3.0,8.0,1480.0,0.0,2006.0,0.0,1480.0,1231.0
375000.0,2.0,1.0,760.0,6000.0,1.0,0.0,0.0,3.0,6.0,760.0,0.0,1942.0,0.0,1360.0,6000.0
600000.0,3.0,1.75,1580.0,7416.0,1.0,0.0,0.0,3.0,7.0,1150.0,430.0,1967.0,0.0,1730.0,7416.0
664000.0,4.0,2.5,1870.0,16200.0,1.0,0.0,0.0,5.0,8.0,1250.0,620.0,1974.0,0.0,2000.0,11250.0
698000.0,2.0,1.0,1510.0,4080.0,1.0,0.0,0.0,3.0,7.0,1010.0,500.0,1923.0,0.0,1660.0,4080.0
418000.0,3.0,2.0,1250.0,1306.0,3.0,0.0,0.0,3.0,7.0,1250.0,0.0,2001.0,0.0,1320.0,1250.0
271675.0,3.0,1.75,2140.0,13068.0,1.0,0.0,0.0,4.0,7.0,1460.0,680.0,1974.0,0.0,2090.0,17424.0
450000.0,3.0,1.0,1540.0,9028.0,1.0,0.0,0.0,4.0,6.0,1540.0,0.0,1968.0,0.0,1450.0,9028.0
759000.0,3.0,2.25,2950.0,78843.0,1.5,0.0,0.0,3.0,9.0,2950.0,0.0,2006.0,0.0,3880.0,78843.0
599950.0,6.0,3.0,2020.0,4129.0,1.0,0.0,0.0,3.0,7.0,1230.0,790.0,1994.0,0.0,2080.0,4080.0
810000.0,4.0,2.75,2820.0,5000.0,1.5,0.0,0.0,3.0,8.0,2170.0,650.0,1927.0,0.0,1740.0,5000.0
331292.0,3.0,1.75,1660.0,10000.0,1.0,0.0,0.0,3.0,7.0,1660.0,0.0,1972.0,0.0,1770.0,10000.0
348000.0,3.0,1.75,1830.0,2417.0,1.0,0.0,0.0,3.0,7.0,930.0,900.0,1919.0,0.0,1320.0,3200.0
435000.0,2.0,1.0,720.0,5600.0,1.0,0.0,0.0,4.0,7.0,720.0,0.0,1920.0,0.0,1330.0,5600.0
530000.0,3.0,2.5,2160.0,9063.0,2.0,0.0,0.0,3.0,8.0,2160.0,0.0,1992.0,0.0,2160.0,9063.0
227000.0,3.0,1.75,1510.0,9837.0,2.0,0.0,0.0,3.0,7.0,1510.0,0.0,1989.0,0.0,1470.0,8054.0
285000.0,3.0,1.5,1870.0,42070.0,1.0,0.0,0.0,3.0,7.0,1870.0,0.0,1953.0,0.0,1870.0,19965.0
740000.0,4.0,2.25,2860.0,26136.0,1.0,0.0,0.0,3.0,8.0,1640.0,1220.0,1977.0,0.0,2670.0,25040.0
246000.0,3.0,1.0,990.0,9145.0,1.5,0.0,0.0,4.0,6.0,990.0,0.0,1939.0,0.0,1640.0,8320.0
260000.0,3.0,1.0,1910.0,8710.0,1.0,0.0,0.0,3.0,7.0,1080.0,830.0,1954.0,0.0,1460.0,8944.0
366000.0,3.0,2.0,1350.0,10200.0,1.0,0.0,0.0,3.0,7.0,1350.0,0.0,1977.0,0.0,1820.0,9600.0
594950.0,4.0,3.25,2557.0,9480.0,2.0,0.0,2.0,3.0,7.0,2557.0,0.0,1948.0,1993.0,2220.0,8340.0
608000.0,3.0,2.75,2610.0,5000.0,2.0,0.0,0.0,4.0,7.0,1710.0,900.0,1946.0,0.0,1500.0,5000.0
313100.0,3.0,2.0,1720.0,11875.0,1.0,0.0,0.0,5.0,6.0,1720.0,0.0,1905.0,0.0,1860.0,7500.0
185000.0,3.0,1.75,1170.0,9085.0,1.0,0.0,0.0,3.0,7.0,1170.0,0.0,1967.0,0.0,1230.0,9085.0
455000.0,2.0,1.0,1140.0,11480.0,1.0,0.0,0.0,3.0,6.0,1140.0,0.0,1907.0,0.0,1550.0,8150.0
235000.0,3.0,2.5,2350.0,9051.0,1.0,0.0,0.0,4.0,8.0,1570.0,780.0,1966.0,0.0,2270.0,8748.0
230000.0,3.0,1.0,1020.0,12289.0,1.0,0.0,0.0,4.0,7.0,1020.0,0.0,1967.0,0.0,1300.0,9894.0
770000.0,4.0,2.25,2730.0,5000.0,1.0,0.0,0.0,5.0,7.0,1460.0,1270.0,1955.0,0.0,2010.0,5000.0
